"";"Pic_Name";"eff_LAI";"act_LAI";"Gap_Frac";"Mean_Leaf_Angle";"Rings";"Azimuths"
"846";"GSAH1845.JPG";2,9;2,9;17,01;64;1;1
"847";"GSAH1846.JPG";3,57;3,57;11,341;78;1;1
"848";"GSAH1847.JPG";3,4;3,4;12,579;69;1;1
"849";"GSAH1848.JPG";3,03;3,03;15,763;63;1;1
"850";"GSAH1849.JPG";3,11;3,11;14,978;77;1;1
"851";"GSAH1850.JPG";2,66;2,66;19,675;66;1;1
"852";"GSAH1851.JPG";2,86;2,86;17,496;67;1;1
"853";"GSAH1852.JPG";2,93;2,93;16,699;77;1;1
"854";"GSAH1853.JPG";3;3;16,007;67;1;1
"855";"GSAH1854.JPG";3,17;3,17;14,406;45;1;1
"856";"GSAH1855.JPG";2,99;2,99;16,143;69;1;1
"857";"GSAH1856.JPG";3,18;3,18;14,397;86;1;1
"858";"GSAH1857.JPG";3,06;3,06;15,407;69;1;1
"859";"GSAH1858.JPG";3,13;3,13;14,776;64;1;1
"860";"GSAH1859.JPG";3,25;3,25;13,749;14;1;1
"861";"GSAH1860.JPG";3,07;3,07;15,391;70;1;1
"862";"GSAH1861.JPG";3,31;3,31;13,282;67;1;1
"863";"GSAH1862.JPG";3,03;3,03;15,743;86;1;1
"864";"GSAH1863.JPG";3,17;3,17;14,464;78;1;1
"865";"GSAH1864.JPG";2,94;2,94;16,63;70;1;1
"866";"GSAH1865.JPG";2,91;2,91;16,917;68;1;1
"867";"GSAH1866.JPG";3,06;3,06;15,428;77;1;1
"868";"GSAH1867.JPG";2,99;2,99;16,155;70;1;1
"869";"GSAH1868.JPG";3,1;3,1;15,11;76;1;1
"870";"GSAH1869.JPG";3;3;15,993;68;1;1
"871";"GSAH1870.JPG";3,37;3,37;12,812;70;1;1
"872";"GSAH1871.JPG";3,25;3,25;13,765;78;1;1
"873";"GSAH1872.JPG";3,16;3,16;14,499;70;1;1
"874";"GSAH1873.JPG";2,89;2,89;17,121;81;1;1
"875";"GSAH1874.JPG";2,56;2,56;20,959;86;1;1
"876";"GSAH1875.JPG";2,58;2,58;20,709;77;1;1
"877";"GSAH1876.JPG";2,54;2,54;21,234;78;1;1
"878";"GSAH1877.JPG";2,82;2,82;17,912;67;1;1
"879";"GSAH1878.JPG";1,99;1,99;29,595;64;1;1
"880";"GSAH1879.JPG";1,61;1,61;37,344;82;1;1
"881";"GSAH1880.JPG";1,43;1,43;41,825;70;1;1
"882";"GSAH1881.JPG";1,37;1,37;43,255;78;1;1
"883";"GSAH1882.JPG";1,38;1,38;43,11;78;1;1
"884";"GSAH1883.JPG";1,51;1,51;39,709;70;1;1
"885";"GSAH1884.JPG";2,8;2,8;18,084;64;1;1
"886";"GSAH1885.JPG";3,23;3,23;13,959;81;1;1
"887";"GSAH1886.JPG";4,31;4,31;7,195;64;1;1
"888";"GSAH1887.JPG";2,98;2,98;16,245;81;1;1
"889";"GSAH1888.JPG";2,3;2,3;24,613;62;1;1
"890";"GSAH1889.JPG";2,15;2,15;26,96;70;1;1
"891";"GSAH1890.JPG";2,32;2,32;24,322;67;1;1
"892";"GSAH1891.JPG";3,07;3,07;15,317;70;1;1
"893";"GSAH1892.JPG";3,27;3,27;13,629;55;1;1
"894";"GSAH1893.JPG";3,54;3,54;11,516;77;1;1
"895";"GSAH1894.JPG";3,8;3,8;9,848;76;1;1
"896";"GSAH1895.JPG";3,61;3,61;11,059;67;1;1
"897";"GSAH1896.JPG";3,07;3,07;15,319;65;1;1
"898";"GSAH1897.JPG";2,81;2,81;17,958;68;1;1
"899";"GSAH1898.JPG";3,1;3,1;15,064;82;1;1
"900";"GSAH1899.JPG";2,78;2,78;18,328;86;1;1
"901";"GSAH1900.JPG";3,23;3,23;13,914;64;1;1
"902";"GSAH1901.JPG";3,08;3,08;15,295;69;1;1
"903";"GSAH1902.JPG";3,02;3,02;15,806;77;1;1
"904";"GSAH1903.JPG";3,11;3,11;14,97;69;1;1
"905";"GSAH1904.JPG";2,9;2,9;16,995;68;1;1
"906";"GSAH1905.JPG";3,08;3,08;15,263;69;1;1
"907";"GSAH1906.JPG";3,17;3,17;14,438;77;1;1
"908";"GSAH1907.JPG";3,39;3,39;12,654;64;1;1
"909";"GSAH1908.JPG";3,09;3,09;15,179;70;1;1
"910";"GSAH1909.JPG";2,45;2,45;22,35;80;1;1
"911";"GSAH1910.JPG";2,96;2,96;16,386;63;1;1
"912";"GSAH1911.JPG";3,11;3,11;14,968;78;1;1
"913";"GSAH1912.JPG";3,01;3,01;15,895;64;1;1
"914";"GSAH1913.JPG";2,96;2,96;16,388;69;1;1
"915";"GSAH1914.JPG";2,88;2,88;17,216;76;1;1
"916";"GSAH1915.JPG";2,96;2,96;16,372;64;1;1
"917";"GSAH1916.JPG";3,25;3,25;13,781;78;1;1
"918";"GSAH1917.JPG";2,73;2,73;18,845;13;1;1
"919";"GSAH1918.JPG";2,83;2,83;17,736;69;1;1
"920";"GSAH1919.JPG";2,7;2,7;19,207;66;1;1
"921";"GSAH1920.JPG";2,9;2,9;17,078;70;1;1
"922";"GSAH1921.JPG";2,95;2,95;16,505;76;1;1
"923";"GSAH1922.JPG";3,1;3,1;15,115;70;1;1
"924";"GSAH1923.JPG";2,94;2,94;16,657;67;1;1
"925";"GSAH1924.JPG";2,74;2,74;18,744;69;1;1
"926";"GSAH1925.JPG";2,84;2,84;17,699;66;1;1
"927";"GSAH1926.JPG";2,66;2,66;19,714;77;1;1
"928";"GSAH1927.JPG";2,71;2,71;19,159;81;1;1
"929";"GSAH1928.JPG";2,85;2,85;17,549;76;1;1
"930";"GSAH1929.JPG";3,02;3,02;15,801;69;1;1
"931";"GSAH1930.JPG";2,69;2,69;19,373;78;1;1
"932";"GSAH1931.JPG";2,69;2,69;19,413;66;1;1
"933";"GSAH1932.JPG";2,54;2,54;21,173;70;1;1
"934";"GSAH1933.JPG";2,23;2,23;25,66;78;1;1
"935";"GSAH1934.JPG";2,26;2,26;25,129;64;1;1
"936";"GSAH1935.JPG";2,32;2,32;24,29;77;1;1
"937";"GSAH1936.JPG";2,17;2,17;26,53;80;1;1
"938";"GSAH1937.JPG";2,09;2,09;27,917;64;1;1
"939";"GSAH1938.JPG";2,25;2,25;25,297;81;1;1
"940";"GSAH1939.JPG";2,31;2,31;24,445;66;1;1
"941";"GSAH1940.JPG";2,24;2,24;25,432;76;1;1
"942";"GSAH1941.JPG";2,28;2,28;24,812;66;1;1
"943";"GSAH1942.JPG";2,32;2,32;24,268;78;1;1
"944";"GSAH1943.JPG";2;2;29,587;77;1;1
"945";"GSAH1944.JPG";1,67;1,67;36,015;64;1;1
"946";"GSAH1945.JPG";1,68;1,68;35,935;82;1;1
"947";"GSAH1946.JPG";4,16;4,16;7,887;64;1;1
"948";"GSAH1947.JPG";5,07;5,07;4,516;14;1;1
"949";"GSAH1948.JPG";4,36;4,36;6,968;67;1;1
"950";"GSAH1949.JPG";3,33;3,33;13,131;64;1;1
"951";"GSAH1950.JPG";4,09;4,09;8,262;84;1;1
"952";"GSAH1951.JPG";3,72;3,72;10,309;85;1;1
"953";"GSAH1952.JPG";3,3;3,3;13,366;82;1;1
"954";"GSAH1953.JPG";2,89;2,89;17,142;84;1;1
"955";"GSAH1954.JPG";3,4;3,4;12,551;81;1;1
"956";"GSAH1955.JPG";3,17;3,17;14,411;64;1;1
"957";"GSAH1956.JPG";3,05;3,05;15,495;69;1;1
"958";"GSAH1957.JPG";3,18;3,18;14,322;66;1;1
"959";"GSAH1958.JPG";3,67;3,67;10,675;64;1;1
"960";"GSAH1959.JPG";2,86;2,86;17,416;69;1;1
"961";"GSAH1960.JPG";3,16;3,16;14,548;77;1;1
"962";"GSAH1961.JPG";3,45;3,45;12,176;62;1;1
"963";"GSAH1962.JPG";2,82;2,82;17,839;77;1;1
"964";"GSAH1963.JPG";3,31;3,31;13,261;67;1;1
"965";"GSAH1964.JPG";3,27;3,27;13,605;64;1;1
"966";"GSAH1965.JPG";2,94;2,94;16,583;55;1;1
"967";"GSAH1966.JPG";2,64;2,64;20,008;86;1;1
"968";"GSAH1967.JPG";3,3;3,3;13,312;67;1;1
"969";"GSAH1968.JPG";2,99;2,99;16,101;77;1;1
"970";"GSAH1969.JPG";2,97;2,97;16,353;69;1;1
"971";"GSAH1970.JPG";3,74;3,74;10,209;80;1;1
"972";"GSAH1971.JPG";3,45;3,45;12,207;81;1;1
"973";"GSAH1972.JPG";3,62;3,62;10,98;66;1;1
"974";"GSAH1973.JPG";3,15;3,15;14,625;14;1;1
"975";"GSAH1974.JPG";3,59;3,59;11,148;77;1;1
"976";"GSAH1975.JPG";3,63;3,63;10,929;70;1;1
"977";"GSAH1976.JPG";3,48;3,48;11,988;77;1;1
"978";"GSAH1977.JPG";3,19;3,19;14,262;24;1;1
"979";"GSAH1978.JPG";2,96;2,96;16,419;69;1;1
"980";"GSAH1979.JPG";2,88;2,88;17,252;85;1;1
"981";"GSAH1980.JPG";3,03;3,03;15,767;77;1;1
"982";"GSAH1981.JPG";2,8;2,8;18,053;70;1;1
"983";"GSAH1982.JPG";2,67;2,67;19,604;69;1;1
"984";"GSAH1983.JPG";2,69;2,69;19,395;64;1;1
"985";"GSAH1984.JPG";3,04;3,04;15,649;78;1;1
"986";"GSAH1985.JPG";2,97;2,97;16,273;70;1;1
"987";"GSAH1986.JPG";2,72;2,72;18,998;68;1;1
"988";"GSAH1987.JPG";2,96;2,96;16,44;78;1;1
"989";"GSAH1988.JPG";3,05;3,05;15,538;78;1;1
"990";"GSAH1989.JPG";2,75;2,75;18,691;76;1;1
"991";"GSAH1990.JPG";2,98;2,98;16,184;77;1;1
"992";"GSAH1991.JPG";3,09;3,09;15,135;70;1;1
"993";"GSAH1992.JPG";3,17;3,17;14,431;63;1;1
"994";"GSAH1993.JPG";3,43;3,43;12,317;64;1;1
"995";"GSAH1994.JPG";3,42;3,42;12,42;66;1;1
"996";"GSAH1995.JPG";2,93;2,93;16,723;69;1;1
"997";"GSAH1996.JPG";3,06;3,06;15,418;69;1;1
"998";"GSAH1997.JPG";2,81;2,81;17,98;67;1;1
"999";"GSAH1998.JPG";2,42;2,42;22,782;66;1;1
"1000";"GSAH1999.JPG";2,25;2,25;25,364;78;1;1
"1001";"GSAH2000.JPG";1,84;1,84;32,453;63;1;1
"1002";"GSAH2001.JPG";1,67;1,67;36,15;67;1;1
"1003";"GSAH2002.JPG";1,43;1,43;41,868;69;1;1
"1004";"GSAH2003.JPG";1,41;1,41;42,185;79;1;1
"1005";"GSAH2004.JPG";1,4;1,4;42,424;77;1;1
"1006";"GSAH2005.JPG";1,43;1,43;41,717;77;1;1
"1007";"GSAH2006.JPG";2,39;2,39;23,239;70;1;1
"1008";"GSAH2007.JPG";3,31;3,31;13,291;65;1;1
"1009";"GSAH2008.JPG";2,74;2,74;18,804;58;1;1
"1010";"GSAH2009.JPG";3,13;3,13;14,778;13;1;1
"1011";"GSAH2010.JPG";3,41;3,41;12,502;85;1;1
"1012";"GSAH2011.JPG";2,59;2,59;20,548;78;1;1
"1013";"GSAH2012.JPG";3,55;3,55;11,433;67;1;1
"1014";"GSAH2013.JPG";3,96;3,96;8,892;13;1;1
"1015";"GSAH2014.JPG";3,82;3,82;9,721;81;1;1
"1016";"GSAH2015.JPG";3,72;3,72;10,347;76;1;1
"1017";"GSAH2016.JPG";3,7;3,7;10,447;78;1;1
"1018";"GSAH2017.JPG";3,53;3,53;11,615;81;1;1
"1019";"GSAH2018.JPG";3,12;3,12;14,907;86;1;1
"1020";"GSAH2019.JPG";2,97;2,97;16,366;64;1;1
"1021";"GSAH2020.JPG";3,04;3,04;15,606;69;1;1
"1022";"GSAH2021.JPG";3,05;3,05;15,543;64;1;1
"1023";"GSAH2022.JPG";3,08;3,08;15,28;69;1;1
"1024";"GSAH2023.JPG";3,51;3,51;11,754;82;1;1
"1025";"GSAH2024.JPG";3,48;3,48;11,933;81;1;1
"1026";"GSAH2025.JPG";3,06;3,06;15,414;69;1;1
"1027";"GSAH2026.JPG";3,1;3,1;15,062;67;1;1
"1028";"GSAH2027.JPG";3,12;3,12;14,888;77;1;1
"1029";"GSAH2028.JPG";3,12;3,12;14,897;78;1;1
"1030";"GSAH2029.JPG";3,12;3,12;14,9;14;1;1
"1031";"GSAH2030.JPG";3,47;3,47;11,994;12;1;1
"1032";"GSAH2031.JPG";3,23;3,23;13,894;70;1;1
"1033";"GSAH2032.JPG";3,48;3,48;11,981;14;1;1
"1034";"GSAH2033.JPG";2,9;2,9;16,987;69;1;1
"1035";"GSAH2034.JPG";3,05;3,05;15,535;69;1;1
"1036";"GSAH2035.JPG";3,09;3,09;15,203;69;1;1
"1037";"GSAH2036.JPG";3,77;3,77;9,993;81;1;1
"1038";"GSAH2037.JPG";3,12;3,12;14,908;66;1;1
"1039";"GSAH2038.JPG";2,95;2,95;16,526;70;1;1
"1040";"GSAH2039.JPG";2,93;2,93;16,722;69;1;1
"1041";"GSAH2040.JPG";3,52;3,52;11,656;63;1;1
"1042";"GSAH2041.JPG";3,49;3,49;11,861;45;1;1
"1043";"GSAH2042.JPG";3,87;3,87;9,429;82;1;1
"1044";"GSAH2043.JPG";2,96;2,96;16,457;69;1;1
"1045";"GSAH2044.JPG";2,72;2,72;18,992;77;1;1
"1046";"GSAH2045.JPG";2,86;2,86;17,408;86;1;1
"1047";"GSAH2046.JPG";2,95;2,95;16,495;69;1;1
"1048";"GSAH2047.JPG";2,95;2,95;16,551;78;1;1
"1049";"GSAH2048.JPG";2,94;2,94;16,655;68;1;1
"1050";"GSAH2049.JPG";2,67;2,67;19,579;78;1;1
"1051";"GSAH2050.JPG";2,66;2,66;19,761;81;1;1
"1052";"GSAH2051.JPG";2,65;2,65;19,808;69;1;1
"1053";"GSAH2052.JPG";2,8;2,8;18,155;76;1;1
"1054";"GSAH2053.JPG";2,77;2,77;18,423;78;1;1
"1055";"GSAH2054.JPG";2,77;2,77;18,386;64;1;1
"1056";"GSAH2055.JPG";2,55;2,55;21,105;70;1;1
"1057";"GSAH2056.JPG";2,73;2,73;18,885;69;1;1
"1058";"GSAH2057.JPG";2,66;2,66;19,726;66;1;1
"1059";"GSAH2058.JPG";2,73;2,73;18,929;85;1;1
"1060";"GSAH2059.JPG";2,45;2,45;22,349;67;1;1
"1061";"GSAH2060.JPG";2,92;2,92;16,864;78;1;1
"1062";"GSAH2061.JPG";2,85;2,85;17,585;70;1;1
"1063";"GSAH2062.JPG";3,05;3,05;15,568;70;1;1
"1064";"GSAH2063.JPG";3,13;3,13;14,791;80;1;1
"1065";"GSAH2064.JPG";3,18;3,18;14,377;22;1;1
"1066";"GSAH2065.JPG";3,04;3,04;15,605;86;1;1
"1067";"GSAH2066.JPG";2,21;2,21;25,995;81;1;1
"1068";"GSAH2067.JPG";1,99;1,99;29,673;14;1;1
"1069";"GSAH2068.JPG";4,15;4,15;7,955;69;1;1
"1070";"GSAH2069.JPG";3,85;3,85;9,564;70;1;1
"1071";"GSAH2070.JPG";4;4;8,713;14;1;1
"1072";"GSAH2071.JPG";3,54;3,54;11,549;70;1;1
"1073";"GSAH2072.JPG";3,43;3,43;12,32;69;1;1
"1074";"GSAH2073.JPG";3,28;3,28;13,529;84;1;1
"1075";"GSAH2074.JPG";2,94;2,94;16,588;70;1;1
"1076";"GSAH2075.JPG";2,84;2,84;17,691;77;1;1
"1077";"GSAH2076.JPG";2,76;2,76;18,556;68;1;1
"1078";"GSAH2077.JPG";2,78;2,78;18,3;78;1;1
"1079";"GSAH2078.JPG";2,89;2,89;17,153;78;1;1
"1080";"GSAH2079.JPG";2,86;2,86;17,416;78;1;1
"1081";"GSAH2080.JPG";3,18;3,18;14,384;82;1;1
"1082";"GSAH2081.JPG";2,97;2,97;16,356;69;1;1
"1083";"GSAH2082.JPG";2,86;2,86;17,492;77;1;1
"1084";"GSAH2083.JPG";3,08;3,08;15,256;64;1;1
"1085";"GSAH2084.JPG";3,35;3,35;12,931;84;1;1
"1086";"GSAH2085.JPG";3,39;3,39;12,631;81;1;1
"1087";"GSAH2086.JPG";3,04;3,04;15,593;70;1;1
"1088";"GSAH2087.JPG";3,24;3,24;13,865;64;1;1
"1089";"GSAH2088.JPG";3,07;3,07;15,339;78;1;1
"1090";"GSAH2089.JPG";3,47;3,47;12,035;66;1;1
"1091";"GSAH2090.JPG";3,16;3,16;14,505;70;1;1
"1092";"GSAH2091.JPG";3,28;3,28;13,475;64;1;1
"1093";"GSAH2092.JPG";3,38;3,38;12,737;77;1;1
"1094";"GSAH2093.JPG";3,26;3,26;13,66;78;1;1
"1095";"GSAH2094.JPG";3,34;3,34;13,018;78;1;1
"1096";"GSAH2095.JPG";3,99;3,99;8,773;80;1;1
"1097";"GSAH2096.JPG";3,78;3,78;9,961;77;1;1
"1098";"GSAH2097.JPG";3,2;3,2;14,156;62;1;1
"1099";"GSAH2098.JPG";3,01;3,01;15,928;64;1;1
"1100";"GSAH2099.JPG";3,55;3,55;11,468;81;1;1
"1101";"GSAH2100.JPG";2,94;2,94;16,606;80;1;1
"1102";"GSAH2101.JPG";2,75;2,75;18,612;70;1;1
"1103";"GSAH2102.JPG";3,04;3,04;15,618;69;1;1
"1104";"GSAH2103.JPG";3,72;3,72;10,318;79;1;1
"1105";"GSAH2104.JPG";2,87;2,87;17,36;81;1;1
"1106";"GSAH2105.JPG";2,99;2,99;16,163;86;1;1
"1107";"GSAH2106.JPG";3,04;3,04;15,651;67;1;1
"1108";"GSAH2107.JPG";2,8;2,8;18,071;81;1;1
"1109";"GSAH2108.JPG";3,05;3,05;15,575;78;1;1
"1110";"GSAH2109.JPG";2,71;2,71;19,083;65;1;1
"1111";"GSAH2110.JPG";2,86;2,86;17,453;66;1;1
"1112";"GSAH2111.JPG";3,04;3,04;15,671;69;1;1
"1113";"GSAH2112.JPG";2,98;2,98;16,172;70;1;1
"1114";"GSAH2113.JPG";3,09;3,09;15,212;45;1;1
"1115";"GSAH2114.JPG";3,21;3,21;14,125;81;1;1
"1116";"GSAH2115.JPG";2,72;2,72;18,952;69;1;1
"1117";"GSAH2116.JPG";2,88;2,88;17,287;76;1;1
"1118";"GSAH2117.JPG";2,53;2,53;21,292;77;1;1
"1119";"GSAH2118.JPG";2,4;2,4;23,042;77;1;1
"1120";"GSAH2119.JPG";2,15;2,15;26,855;80;1;1
"1121";"GSAH2120.JPG";1,98;1,98;29,911;51;1;1
"1122";"GSAH2121.JPG";1,86;1,86;32,158;78;1;1
"1123";"GSAH2122.JPG";1,74;1,74;34,547;58;1;1
"1124";"GSAH2123.JPG";1,45;1,45;41,359;84;1;1
"1125";"GSAH2124.JPG";1,44;1,44;41,544;70;1;1
"1126";"GSAH2125.JPG";1,49;1,49;40,232;58;1;1
"1127";"GSAH2126.JPG";1,41;1,41;42,239;77;1;1
"1128";"GSAH2127.JPG";1,4;1,4;42,556;68;1;1
"1129";"GSAH2128.JPG";2,43;2,43;22,727;63;1;1
"1130";"GSAH2129.JPG";2,46;2,46;22,266;12;1;1
"1131";"GSAH2130.JPG";3,17;3,17;14,431;64;1;1
"1132";"GSAH2131.JPG";5,56;5,56;3,353;86;1;1
"1133";"GSAH2132.JPG";5,01;5,01;4,699;70;1;1
"1134";"GSAH2133.JPG";4,44;4,44;6,633;67;1;1
"1135";"GSAH2134.JPG";5,16;5,16;4,29;67;1;1
"1136";"GSAH2135.JPG";4,61;4,61;5,987;69;1;1
"1137";"GSAH2136.JPG";3,72;3,72;10,307;67;1;1
"1138";"GSAH2137.JPG";3,97;3,97;8,881;77;1;1
"1139";"GSAH2138.JPG";4,14;4,14;7,996;80;1;1
"1140";"GSAH2139.JPG";3,71;3,71;10,366;80;1;1
"1141";"GSAH2140.JPG";3,21;3,21;14,113;78;1;1
"1142";"GSAH2141.JPG";3,29;3,29;13,387;70;1;1
"1143";"GSAH2142.JPG";3,17;3,17;14,455;69;1;1
"1144";"GSAH2143.JPG";3,44;3,44;12,273;82;1;1
"1145";"GSAH2144.JPG";3,39;3,39;12,637;81;1;1
"1146";"GSAH2145.JPG";3,56;3,56;11,396;60;1;1
"1147";"GSAH2146.JPG";3,66;3,66;10,704;69;1;1
"1148";"GSAH2147.JPG";3,37;3,37;12,82;78;1;1
"1149";"GSAH2148.JPG";3,16;3,16;14,544;67;1;1
"1150";"GSAH2149.JPG";3,07;3,07;15,346;81;1;1
"1151";"GSAH2150.JPG";3,38;3,38;12,667;81;1;1
"1152";"GSAH2151.JPG";4,02;4,02;8,598;70;1;1
"1153";"GSAH2152.JPG";3,13;3,13;14,79;78;1;1
"1154";"GSAH2153.JPG";2,97;2,97;16,347;25;1;1
"1155";"GSAH2154.JPG";2,9;2,9;16,984;81;1;1
"1156";"GSAH2155.JPG";3,41;3,41;12,483;81;1;1
"1157";"GSAH2156.JPG";2,82;2,82;17,83;77;1;1
"1158";"GSAH2157.JPG";3,19;3,19;14,258;78;1;1
"1159";"GSAH2158.JPG";3,28;3,28;13,474;86;1;1
"1160";"GSAH2159.JPG";3,37;3,37;12,798;81;1;1
"1161";"GSAH2160.JPG";3,09;3,09;15,153;70;1;1
"1162";"GSAH2161.JPG";3,01;3,01;15,896;79;1;1
"1163";"GSAH2162.JPG";3,13;3,13;14,797;69;1;1
"1164";"GSAH2163.JPG";2,95;2,95;16,475;67;1;1
"1165";"GSAH2164.JPG";2,96;2,96;16,448;77;1;1
"1166";"GSAH2165.JPG";2,93;2,93;16,76;69;1;1
"1167";"GSAH2166.JPG";4,08;4,08;8,31;56;1;1
"1168";"GSAH2167.JPG";3,32;3,32;13,167;86;1;1
"1169";"GSAH2168.JPG";3,19;3,19;14,247;70;1;1
"1170";"GSAH2169.JPG";3,4;3,4;12,537;81;1;1
"1171";"GSAH2170.JPG";2,91;2,91;16,976;81;1;1
"1172";"GSAH2171.JPG";2,75;2,75;18,652;66;1;1
"1173";"GSAH2172.JPG";2,47;2,47;22,152;78;1;1
"1174";"GSAH2173.JPG";2,61;2,61;20,335;82;1;1
"1175";"GSAH2174.JPG";2,61;2,61;20,386;77;1;1
"1176";"GSAH2175.JPG";2,77;2,77;18,42;86;1;1
"1177";"GSAH2176.JPG";2,65;2,65;19,836;81;1;1
"1178";"GSAH2177.JPG";2,84;2,84;17,643;77;1;1
"1179";"GSAH2178.JPG";3,08;3,08;15,232;70;1;1
"1180";"GSAH2179.JPG";2,8;2,8;18,062;69;1;1
"1181";"GSAH2180.JPG";2,95;2,95;16,547;69;1;1
"1182";"GSAH2181.JPG";3,13;3,13;14,835;64;1;1
"1183";"GSAH2182.JPG";3,11;3,11;15,026;14;1;1
"1184";"GSAH2183.JPG";2,79;2,79;18,19;25;1;1
"1185";"GSAH2184.JPG";2,47;2,47;22,084;67;1;1
"1186";"GSAH2185.JPG";2,41;2,41;23,003;74;1;1
"1187";"GSAH2186.JPG";1,93;1,93;30,696;82;1;1
"1188";"GSAH2187.JPG";3,01;3,01;15,892;64;1;1
"1189";"GSAH2188.JPG";3,43;3,43;12,296;78;1;1
"1190";"GSAH2189.JPG";3,23;3,23;13,924;58;1;1
"1191";"GSAH2190.JPG";3,36;3,36;12,883;70;1;1
"1192";"GSAH2191.JPG";2,93;2,93;16,758;54;1;1
"1193";"GSAH2192.JPG";2,72;2,72;19,035;70;1;1
"1194";"GSAH2193.JPG";2,7;2,7;19,207;86;1;1
"1195";"GSAH2194.JPG";2,89;2,89;17,154;86;1;1
"1196";"GSAH2195.JPG";3,04;3,04;15,593;86;1;1
"1197";"GSAH2196.JPG";3,22;3,22;13,978;22;1;1
"1198";"GSAH2197.JPG";3,55;3,55;11,426;80;1;1
"1199";"GSAH2198.JPG";3,31;3,31;13,288;78;1;1
"1200";"GSAH2199.JPG";2,98;2,98;16,185;69;1;1
"1201";"GSAH2200.JPG";3,37;3,37;12,762;64;1;1
"1202";"GSAH2201.JPG";3,52;3,52;11,69;80;1;1
"1203";"GSAH2202.JPG";3,34;3,34;13,047;70;1;1
"1204";"GSAH2203.JPG";3,2;3,2;14,181;78;1;1
"1205";"GSAH2204.JPG";3,26;3,26;13,678;62;1;1
"1206";"GSAH2205.JPG";2,89;2,89;17,095;69;1;1
"1207";"GSAH2206.JPG";3,25;3,25;13,746;12;1;1
